name,description,price,stock_quantity,image_url,weight,length,width,height,origin_zip,category_id
SAPATO SOCIAL CLASSE A 0460,"Sapato social masculino feito à mão em couro bovino.
\n
\nVerniz vermelho e croco vermelho.
\n
\nCom elastico nas laterais para melhor calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0460.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0466,"Sapato social masculino feito à mão em couro bovino.
\n
\nCroco azul e verniz azul.
\n
\nCom elastico nas laterais para melhor calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0466.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0468,"Sapato social masculino feito à mão em couro bovino.
\n
\nVerniz marrom e croco marrom.
\n
\nCom elastico nas laterais para melhor calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0468.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0469,"Sapato social masculino feito à mão em couro bovino.
\n
\nLezard marrom.
\n
\nCom elastico nas laterais para melhor calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0469.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0504,"Sapato social masculino feito à mão em couro bovino.
\n
\nCamurça marrom.
\n
\nCom cadarço e excelente calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0504.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0506,"Sapato social masculino feito à mão em couro bovino.
\n
\nCromo preto e croco preto.
\n
\nCom cadarço e excelente calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0506.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0507,"Sapato social masculino feito à mão em couro bovino.
\n
\nVerniz preto e avestruz preto.
\n
\nCom cadarço e excelente calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0507.png, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0512,"Sapato social masculino feito à mão em couro bovino.
\n
\nTrice marrom e cromo marrom.
\n
\nCom cadarço e excelente calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0512.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0513,"Sapato social masculino feito à mão em couro bovino.
\n
\nAvestruz preto e lezard preto.
\n
\nCom cadarço e excelente calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0513.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0523,"Sapato social masculino feito à mão em couro bovino.
\n
\nVerniz vinho.
\n
\nCom cadarço e excelente calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0523.png, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0530,"Sapato social masculino feito à mão em couro bovino.
\n
\nNobock azul marinho.
\n
\nCom elastico nas laterais para melhor calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0530.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0534,"Sapato social masculino feito à mão em couro bovino.
\n
\nNobuck azul.
\n
\nCom elastico nas laterais para melhor calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0534.png, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0535,"Sapato social masculino feito à mão em couro bovino.
\n
\nCromo preto.
\n
\nCom elastico nas laterais para melhor calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0535.png, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
SAPATO SOCIAL CLASSE A 0541,"Sapato social masculino feito à mão em couro bovino.
\n
\nPreto escovado e lezard preto.
\n
\nCom cadarço e excelente calce.
\n
\nO solado e a sua escolha conforme descrições, a fim de proporcionar maior conforto  e durabilidade.
\n
\n' IMAGENS ILUSTRATIVA ""
\n
\nPODE TER DIFERENÇAS NA TONALIDADE DO COURO
\n
\n&nbsp;
\n
\nOBS:
\n
\nAO ESCOHER SEU SAPATO PREFERIDO VERIFIQUE QUAL O TIPO DE BICO VOCÊ GOSTA, MAS NÃO ESQUEÇA DE VER A QUESTÃO DO SOLADO.
\n
\nEXEMPLO:
\n
\nOS DE BICO QUADRADO SOMENTE TEMOS A POSSIBILIDADE DE FAZER COM SOLADO EM ( TR ).
\n
\nOS DE BICO FINO TRADICIONAL PRODUZIMOS COM QUALQUER TIPO DE SOLADO.
\n
\nOS DE BICO ALONGADO SOMENTE NÃO PRODUZIMOS O COM SOLADO EM ( TR ).
\n
\nOS DE BICO EXTRA FINO TAMBÉM  NÃO PRODUZIMOS COM SOLADO EM ( TR ) OS DEMAIS SIM",360.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/A-0541.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/TIPOS-DE-BICOS.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-QUADRADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-FINO-TRADICIONAL.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS.-BICO-ALONGADO.jpeg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/POSIILIDADES-DE-SOLADOS-BICO-EXTRA-FINO.jpeg",1.0,33,11,12,82820-160,22
